age, workclass, education-num, marital-status, occupation, relationship, race, sex, hours-per-week, native-country,earns
61,6,9,1,1,0,1,0,40,11,0
25,2,9,4,1,0,1,1,40,11,0
35,6,9,0,11,2,1,1,40,11,0
56,0,9,4,4,5,1,0,40,11,0
30,0,13,4,2,5,1,0,40,11,0
53,3,7,0,10,2,1,1,41,11,0
49,6,4,4,10,3,1,0,40,11,0
33,2,9,0,1,2,1,1,99,11,0
27,6,16,0,3,2,1,1,80,11,0
48,6,10,1,0,5,0,0,40,11,0
42,6,9,0,5,2,1,1,40,11,1
27,6,12,5,6,5,1,1,50,11,0
61,6,6,1,10,0,1,0,38,11,0
36,4,9,0,11,2,1,1,40,11,1
20,6,6,1,6,0,1,1,40,11,0
22,6,5,1,1,5,1,0,32,11,0
45,1,14,0,3,2,1,1,40,11,1
26,6,14,1,3,5,1,0,40,11,0
38,6,13,0,3,2,1,1,40,11,1
34,6,9,0,6,2,1,1,40,11,0
40,2,13,0,0,4,1,0,55,11,1
30,6,14,0,3,2,1,1,40,11,1
27,6,15,1,3,0,1,1,40,11,0
24,6,9,1,12,5,1,1,25,11,0
46,2,15,0,3,2,1,1,45,11,1
42,4,14,1,3,0,1,1,45,11,0
29,3,10,4,10,3,1,0,24,11,0
28,6,11,1,10,5,0,0,48,11,0
44,4,14,0,3,2,1,1,54,11,0
39,6,12,0,1,2,1,1,50,11,1
42,6,13,0,4,4,1,0,40,11,1
49,6,6,4,0,3,1,0,40,11,0
37,6,9,1,6,5,0,0,45,11,0
65,6,9,1,4,3,1,0,40,11,0
23,6,10,1,12,0,1,1,35,11,0
48,3,9,0,6,2,1,1,40,11,0
65,3,9,0,9,2,1,1,45,11,1
18,6,9,1,9,0,1,0,20,11,0
53,6,5,0,11,2,1,1,40,11,0
27,6,9,0,0,0,1,1,40,11,0
46,6,2,4,6,5,1,1,40,9,0
49,6,10,0,10,1,1,1,35,11,0
27,0,13,1,3,5,1,1,40,11,0
25,0,13,1,2,0,2,1,40,11,0
49,1,10,0,4,2,1,1,40,11,1
34,6,15,0,3,2,1,1,40,11,1
72,6,14,0,10,2,1,1,12,11,0
55,2,9,0,0,2,1,1,50,11,1
21,6,9,5,4,0,1,0,40,11,0
41,6,11,0,4,2,1,1,40,11,1
30,6,9,6,10,5,1,1,40,11,0
32,6,9,6,6,5,1,1,53,11,0
55,6,9,5,6,1,1,1,40,36,0
47,3,14,0,3,4,1,0,60,11,1
43,6,9,0,11,2,1,1,50,11,1
51,6,10,2,10,5,1,0,40,11,0
53,2,10,0,0,2,1,1,40,11,0
19,6,9,1,10,0,1,1,35,11,0
43,6,13,4,3,3,1,0,43,11,1
48,0,16,0,3,2,1,1,45,11,1
23,6,9,0,9,2,1,1,40,11,0
53,6,10,0,1,2,1,1,45,11,1
22,6,10,1,0,5,1,1,30,11,0
34,6,14,0,3,2,1,1,45,11,0
36,3,10,0,7,2,1,1,40,11,0
27,6,12,0,11,0,1,1,40,27,0
76,6,13,0,4,2,1,1,13,11,1
35,6,10,4,4,3,1,0,40,11,0
49,6,9,0,0,2,1,1,72,11,0
18,2,7,1,12,0,1,1,50,11,0
68,6,9,1,10,5,1,1,15,11,0
22,0,13,1,3,5,1,1,15,11,0
37,6,4,4,1,3,1,0,44,11,0
23,6,13,1,1,1,1,1,55,11,0
41,6,9,4,0,3,1,0,40,11,0
18,6,7,1,9,0,1,1,20,11,0
36,6,9,4,6,3,1,1,40,11,0
44,6,10,0,0,2,4,1,40,11,1
26,6,9,0,9,2,1,1,40,11,0
36,6,9,4,5,3,1,0,32,11,0
49,6,10,0,5,2,1,1,40,11,0
72,6,9,2,10,3,1,0,28,11,0
22,6,12,1,10,5,1,0,12,11,0
22,6,9,1,1,5,4,1,55,11,0
23,3,13,1,3,0,1,0,40,11,0
46,6,3,0,10,2,0,1,40,11,0
25,6,13,1,4,0,2,0,40,13,0
42,6,10,0,6,2,1,1,40,11,0
45,4,5,0,11,2,0,1,40,11,0
28,6,13,0,3,2,1,1,55,11,1
63,2,13,0,0,2,1,1,35,11,0
21,6,4,1,12,5,1,1,36,11,0
46,6,9,4,7,5,1,1,40,12,0
21,6,11,1,6,5,3,1,40,11,0
37,6,9,0,0,2,1,1,70,11,1
17,6,7,1,1,0,1,0,20,11,0
47,6,13,4,0,5,1,1,50,11,0
51,6,9,0,9,2,1,1,40,11,0
64,3,14,2,3,3,0,0,40,11,0
30,6,9,0,0,2,1,1,40,11,0
27,6,9,1,4,5,1,0,20,11,0
21,6,9,1,4,1,1,1,40,11,0
50,6,9,4,4,5,1,0,45,11,0
43,3,10,4,4,3,1,0,20,11,0
39,6,13,1,9,0,1,1,40,11,0
20,6,10,1,5,0,1,1,30,11,0
42,6,9,0,10,4,1,0,24,11,0
25,6,10,1,6,0,1,1,30,11,0
48,6,10,4,6,5,1,1,40,11,0
17,6,6,1,12,0,1,1,5,11,0
26,4,13,1,1,5,1,1,60,11,1
58,6,14,0,0,2,1,1,46,11,1
34,6,5,0,5,4,3,0,40,31,0
29,6,9,0,4,2,1,1,40,11,0
19,6,10,1,2,0,1,1,20,11,0
41,6,13,4,9,5,1,1,40,11,0
17,3,7,1,4,0,4,0,30,11,0
24,6,9,0,10,2,1,1,40,25,0
39,4,16,0,3,2,1,1,55,11,1
72,4,3,0,12,2,1,1,40,11,0
52,0,9,0,7,2,1,1,40,11,1
30,6,12,1,3,5,1,0,53,11,0
22,6,10,1,1,0,1,1,35,11,0
27,6,10,1,6,3,3,1,45,10,0
43,6,9,0,6,2,1,1,40,11,0
45,6,12,1,12,5,1,1,40,11,0
59,6,9,0,3,2,0,1,60,11,0
55,4,11,0,10,4,1,0,42,11,0
51,3,10,0,7,2,1,1,35,11,0
41,6,12,0,1,2,1,1,45,11,1
24,6,9,0,5,2,1,1,42,11,0
54,4,10,0,0,2,1,1,60,11,0
38,6,10,0,6,2,1,1,40,11,0
38,0,13,0,3,4,1,0,21,11,1
41,6,14,0,0,2,1,1,50,11,1
34,6,9,0,10,2,1,1,50,11,0
59,6,9,0,6,2,1,1,40,11,0
33,6,11,1,0,3,0,0,40,11,0
25,6,9,1,10,1,0,0,40,11,0
30,6,1,1,10,3,1,1,28,27,0
41,3,9,6,10,5,0,0,40,11,0
49,4,9,0,3,2,1,1,60,12,0
22,3,9,4,5,0,1,1,48,11,0
39,6,10,4,0,3,1,0,15,11,0
56,6,11,0,2,2,1,1,40,11,1
37,6,9,4,4,5,1,0,40,11,0
18,3,10,1,10,0,1,1,15,11,0
29,6,3,0,9,5,1,1,40,9,0
41,6,9,4,5,3,1,1,40,11,0
43,3,11,0,4,4,1,0,40,11,1
34,6,9,0,10,2,1,1,40,11,1
29,6,10,0,4,4,1,0,50,11,0
49,6,9,0,5,2,1,1,40,11,0
31,6,10,0,6,2,1,1,25,11,0
35,1,13,4,3,5,1,0,50,11,1
36,6,9,6,6,5,1,1,40,11,0
67,6,14,4,4,3,1,1,41,11,0
36,6,16,0,0,2,1,1,40,11,0
26,6,9,1,4,5,1,0,40,11,0
51,3,12,4,4,3,1,0,40,11,0
45,6,10,0,6,2,1,1,30,11,0
37,6,9,0,9,2,2,1,40,11,1
49,1,11,0,4,2,1,1,9,11,1
29,6,13,1,0,5,1,0,40,11,0
56,6,9,4,10,3,1,0,40,11,0
42,1,13,0,0,2,1,1,40,11,0
47,6,14,0,4,2,0,1,40,26,0
35,6,10,0,5,2,1,1,40,11,1
33,4,13,1,2,0,1,1,40,11,0
26,2,13,1,0,5,1,1,40,11,0
19,6,10,1,9,0,1,1,35,11,0
61,6,3,0,5,2,0,1,40,11,0
31,6,7,1,0,0,1,1,40,11,0
21,6,10,1,4,5,1,0,40,11,0
19,6,1,1,12,5,1,1,50,9,0
35,6,9,0,5,2,1,1,55,11,0
29,6,9,1,6,5,1,1,35,11,0
28,6,11,4,6,5,1,1,60,11,0
24,6,10,1,9,0,1,1,45,11,0
24,6,10,1,1,0,1,0,12,11,0
46,3,12,4,7,5,1,1,40,11,0
24,6,9,1,9,3,1,1,45,11,0
24,6,14,1,3,0,1,1,60,11,0
36,0,13,4,3,5,3,0,40,11,0
22,6,10,1,4,5,1,1,55,11,0
68,3,9,2,4,5,1,0,33,11,0
33,6,9,1,1,5,1,0,45,11,0
28,6,9,0,5,2,1,1,42,11,0
46,0,9,4,4,5,1,0,38,11,0
30,6,13,0,0,2,1,1,50,11,1
50,6,13,5,1,5,1,0,20,39,0
69,4,9,0,3,2,1,1,20,11,0
33,6,11,4,2,3,1,0,40,11,0
22,6,9,0,4,4,1,0,40,11,0
39,1,10,0,4,2,1,1,40,11,1
39,6,10,4,5,5,1,0,25,11,0
29,4,10,6,4,3,1,0,50,11,0
23,6,3,1,12,1,1,1,35,9,0
25,6,5,1,4,3,1,0,40,9,0
61,6,7,0,11,2,1,1,27,11,0
50,6,11,0,1,2,1,1,50,11,1
61,6,14,0,0,2,1,1,50,11,1
54,2,13,4,0,5,1,1,70,11,1
41,3,14,0,3,2,1,1,50,11,0
38,6,10,1,4,5,1,0,40,11,0
38,6,9,0,6,2,1,1,60,11,1
24,2,13,0,1,2,1,1,45,11,0
23,6,9,1,6,3,1,1,40,11,0
49,6,10,0,0,4,1,0,40,0,1
40,6,9,0,6,2,1,1,40,11,0
36,6,9,4,2,5,1,0,40,11,0
49,3,9,6,10,5,1,1,40,11,0
34,6,10,6,2,3,0,0,40,11,0
38,6,9,4,5,5,1,1,40,11,0
35,6,9,0,0,4,1,0,45,11,0
28,6,10,1,1,0,1,1,40,11,0
36,6,9,0,5,2,1,1,40,11,1
33,6,9,0,6,2,1,1,40,11,0
46,3,13,0,3,4,1,0,40,11,1
51,6,9,4,1,3,1,0,45,11,0
26,3,14,1,3,5,1,0,40,11,0
27,4,9,0,5,0,1,1,40,11,0
26,6,14,1,0,5,1,1,48,11,0
38,6,9,4,0,3,1,0,40,11,0
64,6,4,0,12,2,1,1,40,11,0
35,6,10,6,3,3,1,0,45,11,1
27,1,10,1,5,0,1,1,40,11,0
24,6,9,0,9,2,1,1,65,11,0
38,6,4,0,6,2,1,1,78,11,0
32,6,9,0,6,2,1,1,40,27,0
37,3,12,4,10,3,1,1,60,11,1
37,6,9,0,6,2,1,1,40,11,1
28,6,9,0,1,2,1,1,40,11,1
35,0,16,1,3,5,1,1,55,11,0
37,6,9,1,9,0,1,1,40,11,0
47,4,13,4,10,5,1,0,40,11,0
20,6,10,1,1,5,1,0,50,11,0
31,4,14,4,3,5,1,1,60,11,0
18,6,7,1,9,0,1,1,30,11,0
23,6,6,1,1,0,1,0,20,11,0
53,6,9,0,10,2,1,1,40,3,0
36,6,9,0,5,2,1,1,40,11,1
75,6,9,2,4,5,1,0,25,11,0
54,4,9,0,12,2,1,1,56,11,0
25,6,11,1,6,0,1,1,40,11,0
47,4,9,4,10,5,1,0,48,7,0
52,6,9,0,4,4,1,0,40,11,1
38,3,15,1,3,5,1,1,50,11,0
45,4,15,0,3,2,1,1,60,11,1
28,6,13,0,3,4,1,0,20,11,0
19,6,9,1,9,5,0,1,20,11,0
41,6,15,0,3,2,1,1,46,11,1
18,6,7,1,10,0,1,0,16,11,0
42,6,9,0,11,2,1,1,40,11,0
30,6,9,1,5,0,1,1,40,11,0
48,6,9,0,6,2,1,1,40,11,1
51,6,9,0,6,2,1,1,40,11,1
45,6,9,4,0,3,1,0,30,11,0
24,6,14,1,3,0,1,0,40,11,0
65,6,9,0,11,2,1,1,40,11,1
61,6,9,0,11,2,1,1,60,11,0
21,6,10,1,6,5,1,1,40,11,0
41,4,10,0,5,2,1,1,30,11,0
35,3,13,1,3,5,1,0,45,11,0
49,6,9,5,6,3,0,1,40,11,0
26,6,9,1,10,3,1,0,20,11,0
22,3,9,1,11,0,0,0,20,11,0
49,6,9,0,11,2,0,1,48,11,1
36,6,11,0,3,2,1,1,40,11,0
18,4,10,1,4,0,1,0,40,11,0
17,6,7,1,10,0,1,1,20,11,0
32,0,10,1,6,0,1,1,20,11,0
43,6,9,0,5,2,1,1,44,11,1
29,6,9,4,6,5,1,1,40,11,0
46,6,14,0,3,2,1,1,50,11,1
31,6,9,0,4,2,4,1,40,11,0
24,6,9,1,5,5,1,0,40,11,0
32,6,9,1,4,0,1,0,38,11,0
25,6,9,1,9,5,1,1,40,11,0
28,6,9,1,9,5,0,1,40,11,0
51,6,14,4,3,3,3,1,35,9,1
28,6,10,0,1,2,1,1,43,11,0
33,6,9,1,0,5,1,1,32,11,0
46,6,12,0,2,2,1,1,50,11,1
45,4,13,0,0,2,1,1,50,11,0
28,6,10,1,4,5,1,1,44,11,0
41,6,9,5,4,3,1,0,40,11,0
48,6,10,0,11,2,1,1,40,11,1
31,6,9,0,0,4,1,0,35,11,0
17,6,7,1,10,0,1,1,40,11,0
37,6,10,0,1,2,1,1,50,11,1
51,3,10,2,10,3,1,0,40,11,0
51,6,14,0,3,2,1,1,40,11,0
57,3,14,0,0,2,0,1,40,11,1
29,6,11,1,4,0,1,0,40,11,0
28,6,9,1,9,1,1,1,20,11,0
26,0,13,0,4,2,1,1,7,11,0
33,6,14,0,3,2,1,1,45,11,0
42,6,13,4,0,3,1,0,38,11,0
30,6,13,0,3,2,1,1,50,11,1
45,6,10,0,6,2,2,1,45,11,0
20,6,9,0,10,2,1,1,28,11,0
36,6,9,0,11,2,1,1,40,11,0
64,0,13,0,3,2,1,1,40,11,1
29,6,9,0,4,2,1,1,48,11,1
18,6,7,0,1,4,3,0,20,11,0
45,6,9,1,12,5,1,1,60,11,0
31,6,9,0,11,2,1,1,30,11,0
66,4,6,0,6,2,1,1,25,11,0
49,6,9,4,1,5,1,0,40,11,0
45,6,11,0,6,2,1,1,40,11,0
22,6,10,1,10,3,1,0,20,11,0
22,6,9,1,11,5,1,1,48,11,0
46,6,9,4,1,5,1,0,40,11,0
62,6,12,0,4,4,1,0,40,11,0
41,0,14,0,0,4,0,0,40,11,0
46,4,9,0,6,2,1,1,40,39,0
41,6,9,4,6,5,1,0,40,11,0
61,4,10,0,6,2,1,1,40,11,0
64,6,14,0,3,2,1,1,45,11,1
18,6,9,1,10,0,1,0,40,11,0
34,6,9,0,11,2,0,1,40,11,0
36,6,10,6,11,5,1,1,40,11,0
80,6,9,4,4,1,1,0,20,11,0
24,1,5,1,4,1,0,1,40,11,0
20,6,9,1,1,3,1,1,35,11,0
64,6,10,2,1,5,1,1,35,11,0
21,6,9,1,10,0,0,1,70,11,0
52,6,9,0,12,2,1,1,60,11,0
31,6,6,4,5,5,1,1,40,11,0
66,2,8,0,1,2,1,1,20,11,0
50,1,9,6,1,1,4,0,40,11,0
62,6,10,0,6,2,0,1,40,11,1
49,6,4,0,6,2,1,1,50,11,0
33,6,9,0,11,2,1,1,40,11,0
38,3,9,0,11,2,1,1,40,11,1
20,6,10,1,4,0,1,0,30,11,0
31,3,9,0,7,2,1,1,55,11,1
41,4,10,0,6,2,1,1,45,11,1
22,4,9,1,10,0,1,0,50,11,0
41,6,9,0,6,2,1,1,42,11,1
39,6,13,0,1,2,1,1,40,11,1
63,6,9,0,11,2,1,1,40,11,0
25,6,9,1,9,5,1,1,47,11,0
58,6,9,0,3,2,1,1,40,11,0
26,6,13,0,1,4,1,0,20,11,0
38,6,10,4,4,0,1,1,52,11,0
35,6,10,0,6,2,2,1,40,29,1
43,4,13,0,0,2,1,1,50,11,1
47,0,16,6,0,0,2,1,45,11,0
33,6,4,0,6,2,1,1,40,9,0
21,6,3,1,6,5,3,1,32,9,0
22,6,9,0,7,0,1,1,40,11,0
25,6,13,1,4,5,1,0,45,11,0
59,6,13,5,3,1,0,0,37,11,0
42,6,9,0,11,2,1,1,40,11,1
33,6,10,0,3,4,1,0,40,11,0
25,6,13,1,3,0,1,1,35,11,0
27,6,10,0,0,2,1,1,40,11,0
36,4,14,1,3,5,1,0,60,11,1
40,6,12,0,0,2,1,1,40,11,1
27,6,13,1,0,5,1,1,40,11,0
36,6,9,4,1,5,1,1,50,11,0
36,6,7,0,6,2,1,1,40,31,0
44,6,13,1,3,5,1,1,40,11,0
48,3,9,6,11,3,1,0,25,11,0
43,6,9,0,6,2,1,1,40,11,1
43,6,3,6,6,5,3,1,40,9,0
41,6,13,0,0,2,1,1,50,11,1
29,4,9,0,10,4,1,0,30,11,0
31,6,9,1,5,5,0,1,30,11,0
54,6,5,0,6,2,1,1,40,11,0
36,6,12,4,3,3,1,0,36,11,0
37,6,9,4,5,3,1,0,40,11,0
27,6,9,1,6,0,1,1,40,11,0
52,1,15,0,13,2,1,1,50,11,1
40,6,10,0,11,2,0,1,70,11,1
24,6,9,1,10,5,2,1,40,11,0
49,6,5,4,6,3,1,0,45,11,0
22,6,10,1,3,3,1,0,30,11,0
28,6,9,0,6,2,1,1,45,36,0
61,6,9,1,4,5,0,0,34,11,0
59,6,9,0,5,2,1,1,40,11,1
31,6,10,1,6,5,1,1,40,11,0
35,6,9,5,10,3,1,0,52,11,0
37,6,10,0,6,2,1,1,40,11,0
42,6,13,0,0,2,1,1,45,11,1
21,6,10,1,9,0,0,1,40,11,0
40,6,9,4,4,5,1,0,40,11,0
23,6,10,1,4,0,1,0,10,11,0
37,1,14,0,2,2,1,1,50,11,1
38,6,9,1,0,5,1,0,40,11,0
36,6,9,5,3,3,1,0,40,11,1
48,6,9,4,10,5,1,0,40,11,0
42,6,10,0,9,2,1,1,40,9,1
30,6,9,1,10,3,0,0,35,11,0
37,6,11,0,6,2,1,1,39,11,0
29,6,14,1,3,5,1,1,55,14,1
47,2,13,4,1,5,1,0,45,11,0
47,4,9,0,11,2,1,1,42,11,0
33,3,9,1,7,5,1,1,48,11,0
24,6,12,1,3,5,1,1,50,11,0
43,6,13,0,0,2,1,1,50,11,1
25,6,12,1,0,5,1,1,40,11,0
27,6,9,0,0,4,1,0,40,11,0
50,6,15,0,3,2,1,1,60,11,1
32,6,7,1,9,0,0,0,40,11,0
30,6,9,1,4,0,1,0,40,11,0
41,6,10,1,0,3,0,0,99,11,0
47,6,13,0,3,4,1,0,45,11,0
34,0,15,1,3,5,1,0,47,11,1
47,1,13,0,3,2,1,1,60,11,1
31,6,6,1,11,0,1,1,99,12,0
45,3,10,0,10,4,0,0,25,11,0
40,6,10,1,6,3,1,1,38,11,0
31,6,14,1,4,5,2,1,60,13,1
32,6,9,0,0,2,1,1,50,11,1
40,6,10,4,0,5,1,1,40,11,0
37,6,3,0,6,2,1,1,60,11,0
31,6,15,0,3,2,1,1,50,11,0
31,6,8,6,4,0,1,1,40,9,0
61,6,9,4,1,1,1,0,40,11,0
47,6,9,0,1,2,1,1,50,11,1
55,2,9,0,11,2,1,1,60,11,0
35,6,7,1,5,5,1,1,40,11,0
31,6,9,1,6,0,1,1,40,11,0
36,6,11,0,3,4,1,0,50,11,1
58,4,16,0,3,2,1,1,32,11,1
33,4,13,0,1,2,1,1,50,11,0
33,6,13,0,3,2,1,1,45,11,0
30,6,8,0,12,2,1,1,44,11,0
45,0,10,1,2,5,1,0,60,11,0
51,6,13,1,3,5,2,0,35,30,0
44,6,3,0,10,2,1,1,40,2,0
54,3,14,0,4,2,1,1,40,11,0
42,6,13,1,0,3,1,0,50,11,0
19,6,9,1,10,0,1,0,35,11,0
31,6,10,0,5,2,1,1,40,11,0
34,6,13,1,4,5,1,0,20,11,0
27,4,9,0,11,2,1,1,50,11,0
44,2,13,0,1,2,1,1,40,11,1
35,6,11,0,6,2,1,1,42,11,1
46,0,10,0,0,2,1,1,40,11,1
30,4,10,0,1,2,1,1,40,11,1
63,4,10,0,0,2,1,1,40,11,1
37,6,13,0,0,2,0,1,40,11,1
58,6,3,2,10,3,1,0,70,9,0
48,6,13,0,0,2,1,1,70,11,1
30,6,6,1,5,5,1,1,50,11,0
45,6,9,0,6,2,1,1,40,11,1
63,4,13,0,3,2,1,1,50,11,0
53,6,15,1,4,5,1,1,40,11,1
42,6,9,6,5,3,1,0,40,11,0
31,3,13,0,3,4,1,0,40,11,1
32,3,14,1,3,5,0,1,40,11,0
60,6,9,5,6,5,1,1,40,11,0
37,0,13,1,3,5,1,0,20,11,0
34,6,9,6,4,3,1,0,32,11,0
40,3,13,4,3,3,1,0,35,11,0
19,6,10,1,4,5,1,0,40,11,0
21,6,10,1,4,0,1,0,40,11,0
36,6,9,1,4,5,1,0,40,11,0
46,6,13,0,5,2,1,1,40,3,0
51,2,10,0,0,2,1,1,55,11,1
27,6,9,6,6,5,1,1,40,11,0
50,3,10,0,7,2,1,1,56,11,1
31,6,10,1,4,5,1,0,40,11,0
34,6,9,4,6,5,1,1,40,11,0
32,6,8,0,10,4,1,0,40,11,0
41,0,10,4,10,0,1,1,12,11,0
54,6,9,0,11,2,1,1,40,11,1
34,6,13,1,1,3,1,0,41,11,0
28,6,13,0,6,2,1,1,50,11,0
17,6,7,1,10,0,1,0,13,11,0
22,6,7,1,12,5,1,1,40,11,0
47,6,3,0,11,4,1,0,40,9,1
34,6,9,5,10,5,1,0,35,27,0
45,4,11,0,12,2,1,1,60,11,0
58,1,9,1,4,1,4,1,40,11,0
45,6,10,4,4,5,0,1,40,11,0
32,6,9,0,10,4,1,0,40,11,0
34,6,10,0,10,2,1,1,63,11,0
34,6,10,4,11,5,1,1,66,11,0
49,6,9,4,0,3,1,0,40,11,0
18,3,6,1,6,0,0,1,40,11,0
41,6,9,4,5,5,1,0,45,11,0
30,6,9,1,10,0,1,0,40,11,0
17,6,7,1,10,0,1,0,20,11,0
35,6,9,1,6,5,1,1,50,11,0
44,3,13,0,3,4,0,0,36,11,1
28,3,13,1,2,5,1,1,40,11,0
42,3,10,0,4,2,1,1,40,11,0
45,6,10,1,0,5,1,1,45,11,0
40,6,9,4,5,5,1,1,40,11,0
20,6,10,1,9,0,1,1,20,11,0
27,6,10,1,0,3,1,0,40,11,0
59,6,8,2,5,1,1,0,48,11,0
18,6,10,1,10,0,1,0,20,11,0
27,4,9,0,10,4,1,0,35,11,0
47,6,9,4,11,5,1,1,70,11,0
67,6,13,0,11,2,1,1,24,11,1
33,0,5,1,10,0,1,0,44,11,0
63,6,10,4,10,5,1,0,30,11,0
40,6,14,0,1,2,1,1,40,11,0
30,6,15,1,3,5,1,1,40,11,0
28,6,10,0,4,2,1,1,40,11,0
28,6,4,1,6,0,1,1,40,11,0
49,4,12,0,0,2,1,1,35,39,0
20,4,10,1,1,5,1,0,25,11,0
49,1,10,0,4,2,1,1,41,11,1
18,6,7,1,6,0,1,1,40,11,0
28,6,9,0,6,2,1,1,40,11,0
45,1,9,0,4,4,1,0,37,11,0
57,6,5,0,10,4,1,0,38,11,0
35,6,13,0,1,2,1,1,65,11,1
66,6,9,0,11,2,1,1,16,11,0
47,3,13,4,3,5,1,0,35,11,1
57,6,9,0,11,2,1,1,40,11,1
25,6,9,0,5,2,1,1,48,11,0
35,6,10,4,5,5,1,1,40,11,0
23,3,13,1,3,3,1,1,40,11,0
29,6,10,1,1,5,1,1,40,11,0
18,6,10,1,4,5,1,0,40,11,0
23,6,10,1,10,0,1,1,40,11,0
22,6,11,1,1,5,1,0,37,11,0
30,6,9,0,6,2,1,1,40,11,0
26,6,12,0,3,4,1,0,40,11,1
52,6,9,0,9,2,1,1,40,11,1
30,6,9,1,6,0,1,1,38,11,0
36,6,9,1,10,5,1,1,30,11,0
26,6,13,1,1,5,1,1,10,25,0
22,6,10,1,10,0,2,1,24,11,0
47,6,9,0,6,2,1,1,45,11,0
65,6,9,2,10,5,1,0,50,11,0
50,6,13,0,3,2,1,1,40,11,1
50,3,10,0,7,2,1,1,40,11,1
29,6,9,0,6,2,1,1,50,11,1
58,4,9,4,5,3,1,1,20,11,0
56,4,9,0,5,2,1,1,45,11,0
22,6,9,0,11,2,1,1,60,11,0
34,4,9,0,11,2,1,1,80,11,0
45,2,13,0,1,2,1,1,40,11,1
30,6,9,4,0,5,1,0,40,11,0
40,6,10,0,0,4,1,0,45,11,1
52,3,9,2,10,5,1,0,20,11,0
44,6,13,0,1,2,1,1,45,11,0
44,6,9,1,10,3,1,1,20,31,0
27,6,13,6,0,5,1,0,60,11,0
24,6,9,1,6,0,1,1,44,11,0
28,6,13,1,0,0,1,0,45,11,0
49,6,13,0,0,2,1,1,40,11,1
36,6,10,0,6,2,1,1,40,11,0
17,3,6,1,12,0,1,1,40,11,0
51,4,9,4,0,5,1,0,60,11,1
72,4,14,0,6,2,1,1,30,11,0
59,6,9,0,9,2,1,1,40,11,0
32,6,13,1,3,5,1,1,40,11,0
21,6,9,1,5,0,1,1,50,11,0
29,3,9,1,10,3,0,0,40,11,0
29,6,7,0,6,2,1,1,44,11,0
59,3,9,0,7,2,1,1,40,11,1
23,6,10,0,9,2,1,1,55,11,0
67,0,13,0,3,2,2,1,12,11,0
26,6,9,1,1,5,1,0,38,11,0
35,6,10,1,4,5,1,0,40,11,0
41,6,10,2,10,3,1,0,40,11,0
31,6,13,0,3,2,1,1,40,11,0
29,6,13,1,5,5,1,1,40,11,0
23,6,13,1,2,5,1,1,40,11,0
31,6,10,1,0,5,1,0,50,11,0
22,6,13,1,3,5,1,0,30,11,0
67,6,13,0,4,2,1,1,8,11,0
46,6,13,0,4,2,1,1,40,11,0
35,6,13,1,2,5,0,1,40,11,0
32,3,12,0,6,2,1,1,40,11,1
44,2,9,4,10,3,1,0,33,11,0
24,6,13,1,4,5,1,1,40,11,0
46,3,13,0,3,4,1,0,40,11,1
52,6,13,0,3,2,1,1,44,11,1
24,6,9,4,9,0,1,1,40,11,0
31,6,9,1,4,0,1,0,35,11,0
59,6,9,0,11,2,1,1,40,11,0
35,6,9,0,5,2,1,1,40,11,0
33,0,5,0,12,2,1,1,40,11,0
34,6,13,0,1,2,1,1,46,11,1
76,4,5,0,12,2,1,1,40,11,0
33,6,12,1,2,5,1,1,40,11,0
47,6,9,0,0,2,1,1,40,11,0
65,1,10,2,4,5,1,1,20,36,0
65,2,13,1,0,5,1,1,40,11,0
45,6,5,4,10,3,0,0,40,26,0
22,6,6,1,1,3,0,0,40,11,0
36,4,10,0,1,2,1,1,50,11,1
64,4,9,2,1,5,1,0,70,11,0
47,6,15,0,3,2,1,1,50,11,1
25,6,12,1,4,5,0,0,40,11,0
44,1,13,0,0,2,1,1,40,11,1
66,2,10,0,1,2,1,1,50,11,0
33,2,9,1,6,0,1,1,50,11,0
64,6,6,0,7,2,1,1,40,11,0
17,6,8,1,9,0,1,1,35,11,0
26,6,9,1,6,0,1,1,40,11,0
43,6,9,6,4,3,1,0,20,11,0
40,6,6,4,5,5,1,1,40,11,0
43,6,15,0,3,2,1,1,50,11,1
24,6,13,0,4,4,1,0,40,2,0
68,3,9,0,4,2,1,1,15,11,0
21,6,6,0,1,2,1,1,44,11,0
36,6,6,1,9,0,1,1,40,11,0
48,6,13,0,0,2,1,1,48,11,1
32,6,9,0,6,2,1,1,40,11,1
75,2,10,0,1,2,1,1,50,11,0
25,6,13,0,0,2,1,1,40,11,0
42,6,9,0,1,2,1,1,40,6,1
17,3,7,1,4,0,1,0,20,11,0
32,6,13,1,0,5,1,0,50,11,0
34,6,9,0,5,2,1,1,40,11,1
54,6,4,4,5,5,0,1,40,11,0
24,6,8,1,10,1,3,1,40,33,0
46,6,12,1,6,5,0,0,50,11,0
56,3,13,0,7,2,1,1,40,11,1
39,6,9,0,10,2,1,1,30,11,0
46,1,13,0,0,2,0,1,40,11,0
35,1,9,0,3,2,1,1,60,11,0
39,6,10,0,0,2,1,1,47,11,1
25,6,9,1,1,3,1,0,35,11,0
18,6,7,1,1,5,1,1,30,11,0
50,6,9,0,6,2,1,1,40,11,1
43,6,12,4,3,5,1,0,40,11,0
38,6,9,6,4,5,1,0,32,11,0
26,6,10,1,4,5,1,0,40,11,0
48,6,14,0,0,2,1,1,40,11,1
42,6,9,0,1,4,1,0,40,11,1
22,6,6,1,1,0,1,0,30,11,0
